char,aozora_char_count,news_char_count,wiki_char_count,aozora_doc_count,news_doc_count,wiki_doc_count,total_char_count,total_doc_count,aozora_char_freq,news_char_freq,wiki_char_freq,aozora_doc_freq,news_doc_freq,wiki_doc_freq,total_char_freq,total_doc_freq
丑,2160.0,3.0,312.0,396.0,2.0,176.0,2475.0,574.0,1.592802561769252e-05,1.3420621052659833e-06,2.630646638744376e-06,4.1987777739607074e-05,4.2838110496622215e-06,9.933543465404686e-06,9.651101489766643e-06,2.0785100313094584e-05
麿,1806.0,1.0,648.0,295.0,1.0,362.0,2455.0,658.0,1.3317599197015135e-05,4.473540350886611e-07,5.46365071123832e-06,3.1278773821171936e-05,2.1419055248311107e-06,2.0431492809525546e-05,9.573112790859438e-06,2.3826822310132817e-05
祇,1398.0,11.0,1045.0,444.0,3.0,498.0,2454.0,945.0,1.0308972135895438e-05,4.920894385975272e-06,8.810979927845747e-06,4.707720534440793e-05,6.425716574493333e-06,2.810741276006553e-05,9.569213355914077e-06,3.421937246668011e-05
蟻,2143.0,0.0,309.0,768.0,0.0,158.0,2452.0,926.0,1.580266615681253e-05,0.0,2.60535195952568e-06,8.143084167681372e-05,0.0,8.91761288371557e-06,9.561414486023356e-06,3.353136391973099e-05
樫,1566.0,9.0,876.0,599.0,1.0,471.0,2451.0,1071.0,1.1547818572827077e-05,4.02618631579795e-06,7.38604633185921e-06,6.351181531824403e-05,2.1419055248311107e-06,2.6583516887531857e-05,9.557515051077997e-06,3.878195546223746e-05
憾,2249.0,46.0,146.0,1351.0,39.0,131.0,2441.0,1521.0,1.6584319265828926e-05,2.057828561407841e-05,1.231007721976535e-06,0.0001432461811267908,8.353431546841332e-05,7.393717011181896e-06,9.518520701624394e-06,5.5076894732085126e-05
絆,1163.0,14.0,1264.0,707.0,8.0,869.0,2441.0,1584.0,8.576061941377963e-06,6.262956491241255e-06,1.065749151081055e-05,7.496302742904595e-05,1.7135244198648886e-05,4.9046870860435635e-05,9.518520701624394e-06,5.73581862298638e-05
按,1885.0,0.0,553.0,658.0,0.0,174.0,2438.0,832.0,1.390015198581037e-05,0.0,4.662652535979615e-06,6.976757008247841e-05,0.0,9.82066228966145e-06,9.506822396788314e-06,3.012753216114058e-05
隨,2403.0,0.0,33.0,767.0,0.0,24.0,2436.0,791.0,1.771992849968293e-05,0.0,2.7824147140565517e-07,8.132481193504702e-05,0.0,1.3545741089188207e-06,9.499023526897593e-06,2.8642882138776683e-05
逞,2297.0,0.0,137.0,1330.0,0.0,96.0,2434.0,1426.0,1.6938275390666535e-05,0.0,1.1551236843204473e-06,0.0001410195565496904,0.0,5.418296435675283e-06,9.491224657006873e-06,5.1636851997339506e-05
騙,1533.0,12.0,888.0,681.0,10.0,552.0,2433.0,1243.0,1.1304473737001219e-05,5.368248421063933e-06,7.487225048733993e-06,7.220625414311216e-05,2.1419055248311107e-05,3.1155204505132876e-05,9.487325222061512e-06,4.501024336093479e-05
畢,2344.0,0.0,73.0,1051.0,0.0,58.0,2417.0,1109.0,1.7284857429570032e-05,0.0,6.155038609882675e-07,0.00011143725859678543,0.0,3.2735540965538166e-06,9.424934262935747e-06,4.0157972556135705e-05
抛,2384.0,0.0,32.0,1019.0,0.0,10.0,2416.0,1029.0,1.7579820866934707e-05,0.0,2.698099116660899e-07,0.00010804430686025153,0.0,5.644058787161753e-07,9.421034827990388e-06,3.726109446371834e-05
螺,1895.0,0.0,521.0,856.0,0.0,314.0,2416.0,1170.0,1.397389284515154e-05,0.0,4.392842624313526e-06,9.076145895228195e-05,0.0,1.7722344591687904e-05,9.421034827990388e-06,4.2366842101603944e-05
蘆,2031.0,1.0,383.0,670.0,1.0,140.0,2415.0,811.0,1.4976768532191439e-05,4.473540350886611e-07,3.2292873802535133e-06,7.103992698367863e-05,2.1419055248311107e-06,7.901682302026453e-06,9.417135393045027e-06,2.9367101661881023e-05
枢,598.0,12.0,1803.0,327.0,6.0,921.0,2413.0,1254.0,4.40970338860191e-06,5.368248421063933e-06,1.520210221043625e-05,3.4671725557705836e-05,1.2851433148986665e-05,5.198178142975974e-05,9.409336523154306e-06,4.5408564098642176e-05
蔦,2117.0,0.0,293.0,432.0,0.0,162.0,2410.0,594.0,1.5610939922525494e-05,0.0,2.4704470036926354e-06,4.5804848443207716e-05,0.0,9.14337523520204e-06,9.397638218318226e-06,2.1509319836198924e-05
腑,2363.0,0.0,44.0,1412.0,0.0,36.0,2407.0,1448.0,1.742496506231825e-05,0.0,3.7098862854087354e-07,0.00014971399537455854,0.0,2.031861163378231e-06,9.385939913482144e-06,5.243349347275428e-05
斥,2006.0,0.0,399.0,851.0,0.0,271.0,2405.0,1122.0,1.4792416383838516e-05,0.0,3.364192336086558e-06,9.023131024344852e-05,0.0,1.5295399313208352e-05,9.378141043591424e-06,4.062871524615353e-05
茲,2337.0,0.0,63.0,736.0,0.0,43.0,2400.0,779.0,1.7233238828031213e-05,0.0,5.311882635926144e-07,7.80378899402798e-05,0.0,2.4269452784795538e-06,9.358643868864623e-06,2.8208350424914077e-05
勾,1076.0,7.0,1313.0,496.0,5.0,610.0,2396.0,1111.0,7.934516465109793e-06,3.1314782456206276e-06,1.107063793804925e-05,5.259075191627552e-05,1.0709527624155553e-05,3.442875860168669e-05,9.343046129083182e-06,4.023039450844614e-05
總,2246.0,0.0,150.0,534.0,0.0,103.0,2396.0,637.0,1.6562197008026573e-05,0.0,1.2647339609347962e-06,5.661988210340954e-05,0.0,5.813380550776606e-06,9.343046129083182e-06,2.306639181087326e-05
懷,2382.0,0.0,13.0,716.0,0.0,11.0,2395.0,727.0,1.7565072695066474e-05,0.0,1.0961027661434901e-07,7.591729510494612e-05,0.0,6.208464665877928e-07,9.339146694137823e-06,2.6325379664842794e-05
蝦,1820.0,0.0,572.0,513.0,0.0,231.0,2392.0,744.0,1.3420836400092772e-05,0.0,4.822852171031357e-06,5.439325752630916e-05,0.0,1.303777579834365e-05,9.327448389301741e-06,2.694096625948148e-05
豫,2136.0,0.0,250.0,645.0,0.0,123.0,2386.0,768.0,1.5751047555273713e-05,0.0,2.107889934891327e-06,6.838918343951152e-05,0.0,6.942192308208956e-06,9.30405177962958e-06,2.7810029687206692e-05
縋,2361.0,0.0,24.0,1149.0,0.0,21.0,2385.0,1170.0,1.7410216890450018e-05,0.0,2.023574337495674e-07,0.00012182817328992051,0.0,1.185252345303968e-06,9.30015234468422e-06,4.2366842101603944e-05
咄,2209.0,0.0,175.0,963.0,0.0,116.0,2384.0,1079.0,1.6289355828464247e-05,0.0,1.475522954423929e-06,0.00010210664132131719,0.0,6.547108193107633e-06,9.296252909738859e-06,3.9071643271479194e-05
舷,1309.0,4.0,1068.0,419.0,4.0,267.0,2381.0,690.0,9.652678487759032e-06,1.7894161403546443e-06,9.00490580185575e-06,4.442646180024081e-05,8.567622099324443e-06,1.506963696172188e-05,9.284554604902779e-06,2.4985573547099763e-05
淑,1240.0,15.0,1124.0,593.0,6.0,633.0,2379.0,1232.0,9.143866558304965e-06,6.710310526329916e-06,9.477073147271407e-06,6.287563686764392e-05,1.2851433148986665e-05,3.57268921227339e-05,9.276755735012058e-06,4.46119226232274e-05
邑,816.0,1.0,1558.0,267.0,1.0,622.0,2375.0,890.0,6.017254122239396e-06,4.473540350886611e-07,1.3136370074242751e-05,2.830994105170477e-05,2.1419055248311107e-06,3.5106045656146106e-05,9.261157995230617e-06,3.222776877814317e-05
竟,2303.0,0.0,72.0,1101.0,0.0,40.0,2375.0,1141.0,1.6982519906271237e-05,0.0,6.070723012487022e-07,0.00011673874568511966,0.0,2.2576235148647014e-06,9.261157995230617e-06,4.131672379310265e-05
挺,1427.0,1.0,942.0,678.0,1.0,388.0,2370.0,1067.0,1.0522820627984826e-05,4.473540350886611e-07,7.94252927467052e-06,7.18881649178121e-05,2.1419055248311107e-06,2.18989480941876e-05,9.241660820503815e-06,3.863711155761659e-05
蒔,1995.0,0.0,372.0,875.0,0.0,207.0,2367.0,1082.0,1.471130143856323e-05,0.0,3.1365402231182948e-06,9.277602404584895e-05,0.0,1.1683201689424828e-05,9.229962515667735e-06,3.918027619994484e-05
醸,986.0,21.0,1359.0,573.0,9.0,638.0,2366.0,1220.0,7.270848731039271e-06,9.394434736861883e-06,1.1458489686069254e-05,6.075504203231023e-05,1.9277149723479998e-05,3.600909506209198e-05,9.226063080722374e-06,4.4177390909364795e-05
朧,2133.0,1.0,229.0,1143.0,1.0,111.0,2363.0,1255.0,1.5728925297471364e-05,4.473540350886611e-07,1.9308271803604554e-06,0.0001211919948393204,2.1419055248311107e-06,6.264905253749546e-06,9.214364775886294e-06,4.5444775074797394e-05
聳,2288.0,0.0,69.0,1222.0,0.0,64.0,2357.0,1286.0,1.6871908617259484e-05,0.0,5.817776220300063e-07,0.00012956834443888848,0.0,3.612197623783522e-06,9.190968166214132e-06,4.656731533560912e-05
湊,684.0,9.0,1662.0,245.0,7.0,620.0,2355.0,872.0,5.0438747789359645e-06,4.02618631579795e-06,1.4013252287157543e-05,2.5977286732837708e-05,1.4993338673817776e-05,3.499316448040287e-05,9.183169296323412e-06,3.1575971207349266e-05
圃,2166.0,0.0,189.0,880.0,0.0,110.0,2355.0,990.0,1.5972270133297223e-05,0.0,1.5935647907778433e-06,9.330617275468238e-05,0.0,6.2084646658779285e-06,9.183169296323412e-06,3.584886639366487e-05
兇,2185.0,0.0,170.0,771.0,0.0,73.0,2355.0,844.0,1.6112377766045443e-05,0.0,1.4333651557261023e-06,8.174893090211377e-05,0.0,4.12016291462808e-06,9.183169296323412e-06,3.0562063875003184e-05
奢,2121.0,1.0,232.0,1097.0,1.0,194.0,2354.0,1292.0,1.564043626626196e-05,4.473540350886611e-07,1.9561218595791516e-06,0.00011631462671805293,2.1419055248311107e-06,1.09494740470938e-05,9.17926986137805e-06,4.678458119254042e-05
譚,1079.0,0.0,1273.0,377.0,0.0,710.0,2352.0,1087.0,7.956638722912143e-06,0.0,1.0733375548466637e-05,3.9973212646040064e-05,0.0,4.0072817388848445e-05,9.17147099148733e-06,3.936133108072093e-05
匿,1364.0,19.0,969.0,585.0,17.0,612.0,2352.0,1214.0,1.0058253214135462e-05,8.499726666684561e-06,8.170181387638784e-06,6.202739893351045e-05,3.641239392212888e-05,3.454163977742993e-05,9.17147099148733e-06,4.3960125052433495e-05
緋,1615.0,0.0,731.0,765.0,0.0,306.0,2346.0,1071.0,1.1909148783598806e-05,0.0,6.163470169622241e-06,8.111275245151366e-05,0.0,1.7270819888714964e-05,9.14807438181517e-06,3.878195546223746e-05
颯,1879.0,0.0,464.0,746.0,0.0,189.0,2343.0,935.0,1.385590747020567e-05,0.0,3.912243719158303e-06,7.909818735794666e-05,0.0,1.0667271107735712e-05,9.136376076979088e-06,3.385726270512794e-05
掠,2154.0,0.0,177.0,1041.0,0.0,125.0,2331.0,1166.0,1.588378110208782e-05,0.0,1.4923860739030596e-06,0.00011037696117911858,0.0,7.055073483952191e-06,9.089582857634765e-06,4.222199819698307e-05
跨,1283.0,4.0,1044.0,800.0,4.0,694.0,2331.0,1498.0,9.460952253471992e-06,1.7894161403546443e-06,8.802548368106182e-06,8.482379341334762e-05,8.567622099324443e-06,3.9169767982902563e-05,9.089582857634765e-06,5.424404228051513e-05
姑,1992.0,0.0,337.0,728.0,0.0,203.0,2329.0,931.0,1.468917918076088e-05,0.0,2.841435632233509e-06,7.718965200614633e-05,0.0,1.1457439337938358e-05,9.081783987744044e-06,3.371241880050707e-05
燒,2313.0,0.0,12.0,619.0,0.0,10.0,2325.0,629.0,1.705626076561241e-05,0.0,1.011787168747837e-07,6.563241015357772e-05,0.0,5.644058787161753e-07,9.066186247962603e-06,2.277670400163152e-05
逝,1128.0,48.0,1147.0,626.0,35.0,902.0,2323.0,1563.0,8.317968933683872e-06,2.1472993684255732e-05,9.670999021281408e-06,6.637461834594451e-05,7.496669336908887e-05,5.090941026019901e-05,9.058387378071883e-06,5.659775573060424e-05
砦,788.0,3.0,1521.0,236.0,2.0,592.0,2312.0,830.0,5.810779716084123e-06,1.3420621052659833e-06,1.2824402363878835e-05,2.5023019056937547e-05,4.2838110496622215e-06,3.341282801999758e-05,9.01549359367292e-06,3.005511020883015e-05
鞋,2273.0,0.0,36.0,882.0,0.0,32.0,2309.0,914.0,1.676129732824773e-05,0.0,3.035361506243511e-07,9.351823223821575e-05,0.0,1.806098811891761e-06,9.003795288836839e-06,3.309683220586838e-05
牌,1573.0,0.0,735.0,616.0,0.0,242.0,2308.0,858.0,1.1599437174365895e-05,0.0,6.1971964085805016e-06,6.531432092827766e-05,0.0,1.3658622264931442e-05,8.99989585389148e-06,3.1069017541176225e-05
盡,2288.0,0.0,18.0,676.0,0.0,17.0,2306.0,693.0,1.6871908617259484e-05,0.0,1.5176807531217555e-07,7.167610543427874e-05,0.0,9.59489993817498e-07,8.992096984000759e-06,2.5094206475565412e-05
苑,868.0,41.0,1380.0,439.0,14.0,778.0,2289.0,1231.0,6.400706590813476e-06,1.8341515438635105e-05,1.1635552440600125e-05,4.6547056635574506e-05,2.998667734763555e-05,4.391077736411844e-05,8.925806589929635e-06,4.457571164707218e-05
湘,179.0,24.0,2084.0,116.0,14.0,701.0,2287.0,831.0,1.3199613822069265e-06,1.0736496842127866e-05,1.7571370497254104e-05,1.2299450044935404e-05,2.998667734763555e-05,3.956485209800389e-05,8.918007720038914e-06,3.0091321184985364e-05
拐,933.0,61.0,1290.0,330.0,22.0,648.0,2284.0,1000.0,6.880022176531075e-06,2.7288596140408326e-05,1.0876712064039248e-05,3.498981478300589e-05,4.712192154628444e-05,3.657350094080816e-05,8.906309415202833e-06,3.621097615521704e-05
拗,1916.0,0.0,366.0,1113.0,0.0,329.0,2282.0,1442.0,1.4128748649767995e-05,0.0,3.085950864680903e-06,0.00011801110258631987,0.0,1.8568953409762166e-05,8.898510545312112e-06,5.221622761582298e-05
腎,1350.0,35.0,896.0,848.0,21.0,402.0,2281.0,1271.0,9.955016011057825e-06,1.565739122810314e-05,7.554677526650516e-06,8.991322101814848e-05,4.498001602145333e-05,2.2689116324390247e-05,8.894611110366753e-06,4.6024150693280864e-05
檜,1595.0,5.0,676.0,636.0,4.0,398.0,2276.0,1038.0,1.1761667064916467e-05,2.2367701754433055e-06,5.699734383946148e-06,6.743491576361135e-05,8.567622099324443e-06,2.246335397290378e-05,8.87511393563995e-06,3.7586993249115295e-05
槌,1859.0,1.0,409.0,959.0,1.0,236.0,2269.0,1196.0,1.370842575152333e-05,4.473540350886611e-07,3.448507933482211e-06,0.00010168252235425045,2.1419055248311107e-06,1.3319978737701737e-05,8.84781789102243e-06,4.3308327481639584e-05
髷,2171.0,0.0,96.0,914.0,0.0,60.0,2267.0,974.0,1.6009140562967806e-05,0.0,8.094297349982696e-07,9.691118397474965e-05,0.0,3.386435272297052e-06,8.840019021131709e-06,3.52694907751814e-05
嗜,1517.0,3.0,743.0,783.0,1.0,446.0,2263.0,1230.0,1.1186488362055349e-05,1.3420621052659833e-06,6.264648886497024e-06,8.302128780331398e-05,2.1419055248311107e-06,2.5172502190741417e-05,8.824421281350268e-06,4.4539500670916965e-05
胤,1165.0,4.0,1090.0,269.0,1.0,372.0,2259.0,642.0,8.590810113246197e-06,1.7894161403546443e-06,9.190400116126185e-06,2.8522000535238136e-05,2.1419055248311107e-06,2.099589868824172e-05,8.808823541568827e-06,2.3247446691649344e-05
槽,1298.0,5.0,956.0,524.0,4.0,443.0,2259.0,971.0,9.571563542483746e-06,2.2367701754433055e-06,8.060571111024435e-06,5.555958468574269e-05,8.567622099324443e-06,2.5003180427126565e-05,8.808823541568827e-06,3.516085784671575e-05
瞼,2078.0,0.0,175.0,1011.0,0.0,81.0,2253.0,1092.0,1.5323350571094936e-05,0.0,1.475522954423929e-06,0.00010719606892611805,0.0,4.57168761760102e-06,8.785426931896665e-06,3.954238596149701e-05
晝,2238.0,0.0,15.0,713.0,0.0,11.0,2253.0,724.0,1.6503204320553638e-05,0.0,1.2647339609347962e-07,7.559920587964606e-05,0.0,6.208464665877928e-07,8.785426931896665e-06,2.621674673637714e-05
堆,1199.0,0.0,1053.0,683.0,0.0,442.0,2252.0,1125.0,8.841529035006172e-06,0.0,8.878432405762269e-06,7.241831362664552e-05,0.0,2.4946739839254948e-05,8.781527496951306e-06,4.0737348174619174e-05
鱗,1329.0,0.0,916.0,734.0,0.0,454.0,2245.0,1188.0,9.80016020644137e-06,0.0,7.723308721441822e-06,7.782583045674644e-05,0.0,2.5624026893714358e-05,8.754231452333783e-06,4.301863967239785e-05
斧,1559.0,1.0,682.0,535.0,1.0,336.0,2242.0,872.0,1.1496199971288258e-05,4.473540350886611e-07,5.7503237423835405e-06,5.672591184517622e-05,2.1419055248311107e-06,1.896403752486349e-05,8.742533147497703e-06,3.1575971207349266e-05
饒,2057.0,0.0,182.0,1048.0,0.0,129.0,2239.0,1177.0,1.5168494766478478e-05,0.0,1.534543872600886e-06,0.00011111916937148537,0.0,7.280835835438662e-06,8.730834842661621e-06,4.262031893469046e-05
楯,1747.0,0.0,488.0,821.0,0.0,208.0,2235.0,1029.0,1.2882528126902238e-05,0.0,4.1146011529078706e-06,8.705041799044799e-05,0.0,1.1739642277296446e-05,8.71523710288018e-06,3.726109446371834e-05
喬,1513.0,0.0,718.0,273.0,0.0,430.0,2231.0,703.0,1.1156992018318881e-05,0.0,6.053859893007892e-06,2.8946119502304875e-05,0.0,2.426945278479554e-05,8.699639363098739e-06,2.5456316237117583e-05
疇,2021.0,0.0,209.0,202.0,0.0,174.0,2230.0,376.0,1.4903027672850271e-05,0.0,1.7621959855691494e-06,2.1418007836870273e-05,0.0,9.82066228966145e-06,8.69573992815338e-06,1.361532703436161e-05
鞘,1805.0,0.0,418.0,705.0,0.0,230.0,2223.0,935.0,1.3310225111081019e-05,0.0,3.5243919711382987e-06,7.475096794551259e-05,0.0,1.2981335210472032e-05,8.668443883535857e-06,3.385726270512794e-05
串,1039.0,17.0,1163.0,474.0,4.0,445.0,2219.0,923.0,7.661675285547468e-06,7.605018596507239e-06,9.805903977114454e-06,5.0258097597408466e-05,8.567622099324443e-06,2.51160616028698e-05,8.652846143754416e-06,3.3422730991265334e-05
蕩,1966.0,1.0,249.0,1058.0,1.0,140.0,2216.0,1199.0,1.4497452946473841e-05,4.473540350886611e-07,2.099458375151762e-06,0.00011217946678915222,2.1419055248311107e-06,7.901682302026453e-06,8.641147838918336e-06,4.341696041010524e-05
黨,2173.0,0.0,40.0,225.0,0.0,22.0,2213.0,247.0,1.6023888734836042e-05,0.0,3.372623895826123e-07,2.385669189750402e-05,0.0,1.2416929331755857e-06,8.629449534082254e-06,8.944111110338611e-06
葺,1436.0,1.0,775.0,719.0,1.0,353.0,2212.0,1073.0,1.058918740139188e-05,4.473540350886611e-07,6.534458798163114e-06,7.623538433024617e-05,2.1419055248311107e-06,1.9923527518680988e-05,8.625550099136894e-06,3.885437741454789e-05
圍,2190.0,0.0,22.0,673.0,0.0,15.0,2212.0,688.0,1.6149248195716028e-05,0.0,1.8549431427043677e-07,7.135801620897869e-05,0.0,8.46608818074263e-07,8.625550099136894e-06,2.4913151594789327e-05
蕃,1851.0,2.0,359.0,305.0,1.0,203.0,2212.0,509.0,1.3649433064050396e-05,8.947080701773221e-07,3.026929946503946e-06,3.233907123883878e-05,2.1419055248311107e-06,1.1457439337938358e-05,8.625550099136894e-06,1.8431386863005477e-05
罹,1701.0,12.0,499.0,717.0,10.0,338.0,2212.0,1065.0,1.254332017393286e-05,5.368248421063933e-06,4.207348310043089e-06,7.60233248467128e-05,2.1419055248311107e-05,1.9076918700606724e-05,8.625550099136894e-06,3.856468960530615e-05
譬,2169.0,0.0,35.0,908.0,0.0,27.0,2204.0,935.0,1.5994392391099573e-05,0.0,2.951045908847858e-07,9.627500552414955e-05,0.0,1.5238958725336733e-06,8.594354619574012e-06,3.385726270512794e-05
肴,2083.0,0.0,120.0,990.0,0.0,71.0,2203.0,1061.0,1.5360221000765518e-05,0.0,1.011787168747837e-06,0.00010496944434901768,0.0,4.007281738884845e-06,8.590455184628653e-06,3.841984570068528e-05
嶽,1441.0,25.0,734.0,420.0,10.0,373.0,2200.0,803.0,1.0626057831062463e-05,1.1183850877216527e-05,6.188764848840936e-06,4.45324915420075e-05,2.1419055248311107e-05,2.105233927611334e-05,8.578756879792571e-06,2.9077413852639288e-05
據,2195.0,0.0,3.0,555.0,0.0,2.0,2198.0,557.0,1.6186118625386614e-05,0.0,2.5294679218695926e-08,5.884650668050991e-05,0.0,1.1288117574323506e-07,8.57095800990185e-06,2.0169513718455893e-05
繪,2033.0,0.0,163.0,560.0,0.0,75.0,2196.0,635.0,1.4991516704059673e-05,0.0,1.3743442375491452e-06,5.937665538934333e-05,0.0,4.233044090371315e-06,8.56315914001113e-06,2.2993969858562823e-05
痺,1462.0,8.0,725.0,829.0,7.0,414.0,2195.0,1250.0,1.0780913635678919e-05,3.5788322807092886e-06,6.112880811184848e-06,8.789865592458147e-05,1.4993338673817776e-05,2.3366403378849657e-05,8.55925970506577e-06,4.5263720194021306e-05
莉,155.0,13.0,2025.0,32.0,5.0,790.0,2193.0,827.0,1.1429833197881206e-06,5.815602456152594e-06,1.707390847261975e-05,3.3929517365339046e-06,1.0709527624155553e-05,4.458806441857785e-05,8.55146083517505e-06,2.9946477280364496e-05
兜,1490.0,0.0,700.0,627.0,0.0,277.0,2190.0,904.0,1.0987388041834193e-05,0.0,5.902091817695716e-06,6.64806480877112e-05,0.0,1.5634042840438055e-05,8.539762530338968e-06,3.273472244431621e-05
鷺,1386.0,1.0,801.0,457.0,1.0,333.0,2188.0,791.0,1.0220483104686034e-05,4.473540350886611e-07,6.753679351391812e-06,4.845559198737483e-05,2.1419055248311107e-06,1.8794715761248638e-05,8.531963660448248e-06,2.8642882138776683e-05
穫,1401.0,10.0,769.0,701.0,7.0,438.0,2180.0,1146.0,1.0331094393697787e-05,4.473540350886611e-06,6.483869439725722e-06,7.432684897844585e-05,1.4993338673817776e-05,2.472097748776848e-05,8.500768180885366e-06,4.149777867387873e-05
靈,2104.0,0.0,75.0,400.0,0.0,34.0,2179.0,434.0,1.5515076805381973e-05,0.0,6.323669804673981e-07,4.241189670667381e-05,0.0,1.918979987634996e-06,8.496868745940006e-06,1.5715563651364197e-05
媚,1793.0,0.0,385.0,995.0,0.0,235.0,2178.0,1230.0,1.3221736079871615e-05,0.0,3.2461504997326437e-06,0.00010549959305785109,0.0,1.326353814983012e-05,8.492969310994645e-06,4.4539500670916965e-05
繕,1672.0,6.0,495.0,1027.0,5.0,320.0,2173.0,1352.0,1.2329471681843469e-05,2.6841242105319666e-06,4.173622071084827e-06,0.000108892544794385,1.0709527624155553e-05,1.806098811891761e-05,8.473472136267845e-06,4.895723976185344e-05
貪,1943.0,0.0,229.0,1076.0,0.0,163.0,2172.0,1239.0,1.4327848969989151e-05,0.0,1.9308271803604554e-06,0.00011408800214095255,0.0,9.199815823073657e-06,8.469572701322483e-06,4.486539945631392e-05
憩,1164.0,3.0,1002.0,707.0,2.0,649.0,2169.0,1358.0,8.583436027312081e-06,1.3420621052659833e-06,8.448422859044439e-06,7.496302742904595e-05,4.2838110496622215e-06,3.662994152867978e-05,8.457874396486403e-06,4.917450561878475e-05
帥,923.0,2.0,1243.0,255.0,2.0,617.0,2168.0,874.0,6.806281317189906e-06,8.947080701773221e-07,1.0480428756279678e-05,2.7037584150504554e-05,4.2838110496622215e-06,3.4823842716788017e-05,8.453974961541042e-06,3.16483931596597e-05
鵜,1077.0,7.0,1074.0,428.0,7.0,401.0,2158.0,836.0,7.94189055104391e-06,3.1314782456206276e-06,9.055495160293141e-06,4.5380729476140974e-05,1.4993338673817776e-05,2.263267573651863e-05,8.414980612087441e-06,3.027237606576145e-05
亘,967.0,55.0,1135.0,503.0,47.0,659.0,2157.0,1209.0,7.13074109829105e-06,2.460447192987636e-05,9.569820304406625e-06,5.333296010864231e-05,0.0001006695596670622,3.719434740739595e-05,8.41108117714208e-06,4.377907017165741e-05
嫡,773.0,5.0,1378.0,274.0,1.0,842.0,2156.0,1117.0,5.70016842707237e-06,2.2367701754433055e-06,1.1618689321120994e-05,2.9052149244071558e-05,2.1419055248311107e-06,4.752297498790196e-05,8.40718174219672e-06,4.044766036537744e-05
笥,2064.0,0.0,90.0,955.0,0.0,37.0,2154.0,992.0,1.5220113368017297e-05,0.0,7.588403765608778e-07,0.00010125840338718372,0.0,2.0883017512498485e-06,8.399382872306e-06,3.592128834597531e-05
楓,1141.0,1.0,1011.0,494.0,1.0,446.0,2153.0,941.0,8.413832050827391e-06,4.473540350886611e-07,8.524306896700527e-06,5.237869243274215e-05,2.1419055248311107e-06,2.5172502190741417e-05,8.395483437360639e-06,3.407452856205924e-05
漱,1552.0,0.0,598.0,436.0,0.0,214.0,2150.0,650.0,1.1444581369749441e-05,0.0,5.0420727242600545e-06,4.622896741027445e-05,0.0,1.2078285804526152e-05,8.383785132524559e-06,2.353713450089108e-05
沁,2116.0,0.0,34.0,1089.0,0.0,28.0,2150.0,1117.0,1.5603565836591377e-05,0.0,2.8667303114522046e-07,0.00011546638878391944,0.0,1.580336460405291e-06,8.383785132524559e-06,4.044766036537744e-05
凹,1742.0,0.0,406.0,914.0,0.0,319.0,2148.0,1233.0,1.2845657697231652e-05,0.0,3.423213254263515e-06,9.691118397474965e-05,0.0,1.800454753104599e-05,8.375986262633838e-06,4.464813359938262e-05
疊,2140.0,0.0,7.0,577.0,0.0,6.0,2147.0,583.0,1.5780543899010182e-05,0.0,5.902091817695716e-08,6.117916099937698e-05,0.0,3.386435272297052e-07,8.372086827688477e-06,2.1110999098491536e-05
檀,1453.0,0.0,693.0,709.0,0.0,455.0,2146.0,1164.0,1.0714546862271868e-05,0.0,5.843070899518759e-06,7.517508691257933e-05,0.0,2.5680467481585975e-05,8.368187392743118e-06,4.2149576244672644e-05
鄭,1087.0,9.0,1047.0,449.0,4.0,446.0,2143.0,899.0,8.01563141038508e-06,4.02618631579795e-06,8.827843047324877e-06,4.760735405324135e-05,8.567622099324443e-06,2.5172502190741417e-05,8.356489087907036e-06,3.255366756354012e-05
汐,1150.0,2.0,988.0,539.0,1.0,453.0,2140.0,993.0,8.480198824234444e-06,8.947080701773221e-07,8.330381022690524e-06,5.7150030812242955e-05,2.1419055248311107e-06,2.556758630584274e-05,8.344790783070956e-06,3.5957499322130526e-05
稍,2110.0,0.0,29.0,871.0,0.0,21.0,2139.0,892.0,1.5559321320986675e-05,0.0,2.4451523244739395e-07,9.235190507878222e-05,0.0,1.185252345303968e-06,8.340891348125595e-06,3.2300190730453606e-05
諧,1872.0,0.0,265.0,695.0,0.0,125.0,2137.0,820.0,1.3804288868666851e-05,0.0,2.2343633309848066e-06,7.369067052784574e-05,0.0,7.055073483952191e-06,8.333092478234875e-06,2.969300044727798e-05
䓅,2130.0,0.0,0.0,405.0,0.0,0.0,2130.0,405.0,1.5706803039669014e-05,0.0,0.0,4.2942045415507235e-05,0.0,0.0,8.305796433617353e-06,1.4665445342862903e-05
陛,1580.0,64.0,485.0,360.0,12.0,244.0,2129.0,616.0,1.1651055775904714e-05,2.863065824567431e-05,4.089306473689175e-06,3.8170707036006425e-05,2.570286629797333e-05,1.3771503440674678e-05,8.301896998671992e-06,2.23059613116137e-05
暢,1336.0,6.0,785.0,805.0,5.0,370.0,2127.0,1180.0,9.85177880798019e-06,2.6841242105319666e-06,6.618774395558767e-06,8.535394212218104e-05,1.0709527624155553e-05,2.0883017512498487e-05,8.294098128781272e-06,4.2728951863156114e-05
姪,1488.0,3.0,634.0,480.0,2.0,428.0,2125.0,910.0,1.0972639869965958e-05,1.3420621052659833e-06,5.345608874884406e-06,5.089427604800857e-05,4.2838110496622215e-06,2.4156571609052304e-05,8.286299258890551e-06,3.295198830124751e-05
